file,filename,model,domain,condition,iteration,corpus_type,is_partial,word_count,file_size_kb,issues,source,jsd_score,tfidf_distance,bert_score_f1,mattr,hedge_density,mean_sent_len,sent_len_var,sent_var_red,Care_Fairness_Score,Authority_Loyalty_Score,Technocratic_Framing_Score,legal_context_risk_authority,legal_context_risk_care,US_Distinctive_Term_Frequency,length_mismatch_warning,GDPR_Mean_Similarity,GDPR_High_Sim_Sentences,mattr.1,hedge_density.1,mean_sent_len.1,sent_len_var.1,sent_var_red.1
E:\Research paper\output\chatgpt_policy_drafts\Air innovation iteration 9 GPT.txt,Air innovation iteration 9 GPT.txt,ChatGPT,Air Pollution,Innovation,9.0,Primary,False,992,6.98,none,ai_draft,0.6961363461139194,0.7375094654610932,0.5884345769882202,0.8421333333333334,0.3024193548387097,20.10204081632653,155.03040399833404,-82.57635524599695,6.856023506366308,41.13614103819784,2.9382957884427032,False,False,128.30558276199804,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 1 GPT.txt,Air status quo iteration 1 GPT.txt,ChatGPT,Air Pollution,Status Quo,1.0,Primary,False,1032,6.92,none,ai_draft,0.6318162809768244,0.5438822011529708,0.6087517142295837,0.8038238453276048,0.3875968992248062,26.73684210526316,339.7202216066483,-61.8193315351933,5.5762081784386615,55.762081784386616,0.929368029739777,False,False,79.92565055762081,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 10 GPT.txt,Air status quo iteration 10 GPT.txt,ChatGPT,Air Pollution,Status Quo,10.0,Primary,False,1005,6.65,none,ai_draft,0.6267420714254776,0.4591378546831214,0.6233373284339905,0.8062513904338156,0.1990049751243781,31.09375,1212.3349609375,36.25258747606801,5.958291956305859,50.6454816285998,0.0,False,False,103.27706057596822,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 3 GPT.txt,Air status quo iteration 3 GPT.txt,ChatGPT,Air Pollution,Status Quo,3.0,Primary,False,1117,7.49,none,ai_draft,0.6299641692266985,0.5271952446526622,0.6088003516197205,0.7982539682539683,0.1790510295434198,28.33333333333333,1133.65811965812,27.410210126437068,7.839721254355401,44.42508710801394,1.7421602787456445,False,False,96.68989547038328,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 4 GPT.txt,Air status quo iteration 4 GPT.txt,ChatGPT,Air Pollution,Status Quo,4.0,Primary,False,1054,7.37,none,ai_draft,0.6397372092314191,0.5114791313127833,0.6189706325531006,0.7781083953241233,0.1897533206831119,26.075,936.469375,5.2484499310123125,8.514664143803218,53.92620624408704,0.0,False,False,121.09744560075686,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 5 GPT.txt,Air status quo iteration 5 GPT.txt,ChatGPT,Air Pollution,Status Quo,5.0,Primary,False,988,6.46,none,ai_draft,0.6385206747440315,0.5238989147871307,0.6068488359451294,0.7951066217732884,0.4048582995951417,35.035714285714285,817.748724489796,-8.094393705492529,8.088978766430738,47.52275025278058,2.0222446916076846,False,False,120.32355915065725,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 6 GPT.txt,Air status quo iteration 6 GPT.txt,ChatGPT,Air Pollution,Status Quo,6.0,Primary,False,1179,7.5,none,ai_draft,0.6168402294486269,0.5264643511599321,0.6037783622741699,0.7626251180358831,0.4240882103477523,28.341463414634145,240.2248661511005,-73.00147183426235,9.00163666121113,53.191489361702125,0.0,False,False,80.19639934533551,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 7 GPT.txt,Air status quo iteration 7 GPT.txt,ChatGPT,Air Pollution,Status Quo,7.0,Primary,False,1032,7.28,none,ai_draft,0.6308074136560913,0.4888829321665243,0.6200557351112366,0.798932764140875,0.2906976744186046,29.2,422.7885714285714,-52.483398838959125,10.516252390057362,44.93307839388146,2.868068833652008,False,False,117.59082217973231,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 8 GPT.txt,Air status quo iteration 8 GPT.txt,ChatGPT,Air Pollution,Status Quo,8.0,Primary,False,976,6.69,none,ai_draft,0.6382753948425745,0.5438534431931741,0.6151151061058044,0.8040181611804769,0.2049180327868852,27.62857142857143,710.5191836734695,-20.1457680045534,11.144883485309016,44.57953394123607,1.0131712259371837,False,False,95.23809523809524,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air status quo iteration 9 GPT.txt,Air status quo iteration 9 GPT.txt,ChatGPT,Air Pollution,Status Quo,9.0,Primary,False,1037,6.93,none,ai_draft,0.6279325825258109,0.5330685853041119,0.6128361821174622,0.796288441145281,0.0964320154291224,32.0625,1065.43359375,19.74255351021531,5.7747834456207885,40.42348411934552,0.0,False,False,97.20885466794996,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 10 GPT.txt,Air unconstrained iteration 10 GPT.txt,ChatGPT,Air Pollution,Unconstrained,10.0,Primary,False,1005,6.82,none,ai_draft,0.665312909528486,0.6942556666203135,0.5924224853515625,0.8002227171492204,0.3980099502487562,17.403508771929825,184.6266543551862,-79.25007511662395,3.8424591738712777,43.22766570605187,0.9606147934678194,False,False,103.7463976945245,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 2 GPT.txt,Air unconstrained iteration 2 GPT.txt,ChatGPT,Air Pollution,Unconstrained,2.0,Primary,False,1175,8.14,none,ai_draft,0.634939638984443,0.5566717303813414,0.6065577268600464,0.8194795539033457,0.425531914893617,30.68421052631579,700.9002770083101,-21.22682312879501,7.41962077493817,37.09810387469085,0.8244023083264633,False,False,115.41632316570488,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 3 GPT.txt,Air unconstrained iteration 3 GPT.txt,ChatGPT,Air Pollution,Unconstrained,3.0,Primary,False,1256,8.41,none,ai_draft,0.643696010097721,0.5919503044976144,0.5980280637741089,0.7852725647899911,0.2388535031847133,16.675675675675677,374.4353542731921,-57.91774756475843,5.331302361005331,57.88271134805788,0.0,False,False,108.14927646610816,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 4 GPT.txt,Air unconstrained iteration 4 GPT.txt,ChatGPT,Air Pollution,Unconstrained,4.0,Primary,False,1028,7.24,none,ai_draft,0.6528617715431305,0.6233490861592208,0.5971941351890564,0.8197195253505933,0.5836575875486382,29.17142857142857,822.1420408163265,-7.600635184639737,3.770028275212064,33.93025447690857,0.942507068803016,False,False,106.5032987747408,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 5 GPT.txt,Air unconstrained iteration 5 GPT.txt,ChatGPT,Air Pollution,Unconstrained,5.0,Primary,False,957,6.58,none,ai_draft,0.6607038041782974,0.5772634183924431,0.5925151109695435,0.7865876777251185,0.4179728317659352,19.5625,363.4127604166667,-59.15656107920827,1.996007984031936,41.91616766467065,2.9940119760479043,False,False,107.78443113772455,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 6 GPT.txt,Air unconstrained iteration 6 GPT.txt,ChatGPT,Air Pollution,Unconstrained,6.0,Primary,False,1039,7.13,none,ai_draft,0.6543923752591152,0.573465736617647,0.5961812138557434,0.7988558855885589,0.384985563041386,17.28813559322034,88.57799482907211,-90.04484620358562,6.357856494096277,55.40417801998184,0.9082652134423252,False,False,88.10172570390554,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 7 GPT.txt,Air unconstrained iteration 7 GPT.txt,ChatGPT,Air Pollution,Unconstrained,7.0,Primary,False,1074,7.26,none,ai_draft,0.634302288708138,0.5560006134582081,0.5981000661849976,0.7892518440463646,0.2793296089385474,14.324324324324325,103.9218407596786,-88.32037336625805,8.057296329453894,41.18173679498657,0.0,False,False,94.89704565801252,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 8 GPT.txt,Air unconstrained iteration 8 GPT.txt,ChatGPT,Air Pollution,Unconstrained,8.0,Primary,False,892,6.13,none,ai_draft,0.66265890009803,0.673786525246828,0.595137894153595,0.7893316519546029,0.2242152466367713,24.58333333333333,701.5208333333333,-21.157079693454623,6.500541711809317,40.08667388949079,2.1668472372697725,False,False,127.84398699891658,True,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstrained iteration 9 GPT.txt,Air unconstrained iteration 9 GPT.txt,ChatGPT,Air Pollution,Unconstrained,9.0,Primary,False,1020,7.02,none,ai_draft,0.6546892399277562,0.6092790698881425,0.5969731211662292,0.8071677559912854,0.196078431372549,24.071428571428573,185.97108843537416,-79.09897609859765,8.547008547008549,46.53371320037987,0.0,False,False,107.312440645774,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\Air unconstratined iteration 1 GPT.txt,Air unconstratined iteration 1 GPT.txt,ChatGPT,Air Pollution,Unconstrained,1.0,Primary,False,1035,7.05,none,ai_draft,0.6716944637727775,0.5822869841042466,0.5901198983192444,0.7734006734006735,0.3864734299516908,13.904109589041097,72.36066804278475,-91.86748830149878,5.4005400540054005,54.005400540054005,2.7002700270027,False,False,81.008100810081,False,,,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovatino iteration 5 GPT.txt,DPDP innovatino iteration 5 GPT.txt,ChatGPT,Data Protection,Innovation,5.0,Primary,False,1042,7.27,none,ai_draft,0.6232206481995605,0.3059523857757695,0.6405827403068542,0.8302306079664571,0.5758157389635317,25.195121951219512,839.7668054729328,-63.36920627401592,12.241054613935969,45.19774011299435,4.708097928436911,False,True,93.22033898305084,True,0.9286508560180664,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 1 GPT.txt,DPDP innovation iteration 1 GPT.txt,ChatGPT,Data Protection,Innovation,1.0,Primary,False,1205,8.65,none,ai_draft,0.6193271182609673,0.2886098627132172,0.6332271695137024,0.7742458100558659,0.6639004149377593,17.470588235294116,98.0726643598616,-95.72205103260713,17.014694508894046,37.12296983758701,2.320185614849188,False,True,62.64501160092807,True,0.9248285889625548,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 10 GPT.txt,DPDP innovation iteration 10 GPT.txt,ChatGPT,Data Protection,Innovation,10.0,Primary,False,1109,7.62,none,ai_draft,0.6115542977347304,0.3091370780556356,0.6372519731521606,0.7469781312127237,0.1803426510369702,16.13235294117647,93.58542387543253,-95.91778534779172,11.17798796216681,28.37489251934652,2.5795356835769563,False,False,91.14359415305243,True,0.938581883907318,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 2 GPT.txt,DPDP innovation iteration 2 GPT.txt,ChatGPT,Data Protection,Innovation,2.0,Primary,False,1074,7.68,none,ai_draft,0.6072453346625267,0.2906688198270958,0.6366039514541626,0.7897101449275362,0.37243947858473,20.307692307692307,252.0591715976332,-89.00512920805974,14.14677276746242,37.13527851458886,5.305039787798409,False,True,68.9655172413793,True,0.9263893365859984,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 3 GPT.txt,DPDP innovation iteration 3 GPT.txt,ChatGPT,Data Protection,Innovation,3.0,Primary,False,952,6.82,none,ai_draft,0.6304212749773198,0.3272707195578079,0.6350545883178711,0.8369585253456221,0.2100840336134453,20.52173913043478,176.94517958412098,-92.2816163583617,21.16935483870968,30.241935483870968,2.0161290322580645,False,True,83.66935483870967,True,0.9242391586303712,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 4 GPT.txt,DPDP innovation iteration 4 GPT.txt,ChatGPT,Data Protection,Innovation,4.0,Primary,False,1040,7.71,none,ai_draft,0.6258432318159338,0.3116015711909141,0.6391685009002686,0.7991858037578289,0.2884615384615385,25.725,568.749375,-75.19104005822857,15.151515151515152,33.14393939393939,6.628787878787879,False,True,75.75757575757576,True,0.9266988635063172,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 6 GPT.txt,DPDP innovation iteration 6 GPT.txt,ChatGPT,Data Protection,Innovation,6.0,Primary,False,1081,7.69,none,ai_draft,0.6136107314174545,0.2828433647411018,0.6344223022460938,0.8029162357807653,0.3700277520814061,20.725490196078432,514.4736639753941,-77.55855728076723,17.40644038294169,49.60835509138381,2.610966057441253,False,True,73.97737162750218,True,0.925991952419281,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 7 GPT.txt,DPDP innovation iteration 7 GPT.txt,ChatGPT,Data Protection,Innovation,7.0,Primary,False,1042,7.6,none,ai_draft,0.6464282051887259,0.3376008346288718,0.6294920444488525,0.803457051961824,0.2879078694817658,21.541666666666668,88.70659722222223,-96.13060072891165,16.022620169651272,33.93025447690857,2.827521206409048,False,True,88.5956644674835,True,0.9270134568214417,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 8 GPT.txt,DPDP innovation iteration 8 GPT.txt,ChatGPT,Data Protection,Innovation,8.0,Primary,False,1103,7.59,none,ai_draft,0.6254558239266381,0.3412632431136626,0.6103017330169678,0.7975689479060266,0.271985494106981,17.64516129032258,61.5837669094693,-97.31370393801238,22.37521514629948,30.98106712564544,1.721170395869191,False,True,77.4526678141136,True,0.926548421382904,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP innovation iteration 9 GPT.txt,DPDP innovation iteration 9 GPT.txt,ChatGPT,Data Protection,Innovation,9.0,Primary,False,1087,7.92,none,ai_draft,0.6280680913373178,0.3263608127763623,0.6396225094795227,0.8167283950617286,0.1839926402943882,19.545454545454547,98.68429752066116,-95.69537147346855,19.31922723091077,50.59797608095676,3.679852805887765,False,True,99.35602575896964,True,0.9288466572761536,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 1 GPT.txt,DPDP status quo iteration 1 GPT.txt,ChatGPT,Data Protection,Status Quo,1.0,Primary,False,1296,8.49,none,ai_draft,0.4902808476034517,0.1348192776548085,0.684842050075531,0.7204595744680851,0.7716049382716049,27.73913043478261,772.4536862003781,-66.305417816382,13.846153846153848,51.53846153846154,0.7692307692307693,False,True,67.6923076923077,True,0.9278693795204164,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 10 GPT.txt,DPDP status quo iteration 10 GPT.txt,ChatGPT,Data Protection,Status Quo,10.0,Primary,False,1063,7.1,none,ai_draft,0.5792561900047066,0.2777047339802766,0.6554078459739685,0.7665911431513902,0.1881467544684854,30.02857142857143,569.5134693877552,-75.15771011029226,9.191176470588236,41.36029411764706,1.838235294117647,False,False,85.4779411764706,True,0.9237756133079528,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 2 GPT.txt,DPDP status quo iteration 2 GPT.txt,ChatGPT,Data Protection,Status Quo,2.0,Primary,False,1352,8.91,none,ai_draft,0.4880757690060727,0.1398263063171123,0.6838193535804749,0.7306589785831961,0.6656804733727811,20.50769230769231,1002.2807100591716,-56.28031769482257,16.224188790560472,44.24778761061947,0.0,False,True,80.3834808259587,True,0.9271522760391236,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 3 GPT.txt,DPDP status quo iteration 3 GPT.txt,ChatGPT,Data Protection,Status Quo,3.0,Primary,False,989,6.75,none,ai_draft,0.5772597139980646,0.2386569170324146,0.6489343643188477,0.7263945578231292,0.4044489383215369,20.8936170212766,115.45676776822091,-94.96375301235594,13.039117352056168,50.15045135406219,5.015045135406218,False,True,97.29187562688064,True,0.9264369010925292,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 4 GPT.txt,DPDP status quo iteration 4 GPT.txt,ChatGPT,Data Protection,Status Quo,4.0,Primary,False,1107,7.47,none,ai_draft,0.5535447299767031,0.2125838699519706,0.654118537902832,0.7702114803625377,0.4516711833785004,27.375,1141.084375,-50.22567444657622,13.723696248856358,46.66056724611162,3.6596523330283626,False,True,99.72552607502288,True,0.9234792590141296,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 5 GPT.txt,DPDP status quo iteration 5 GPT.txt,ChatGPT,Data Protection,Status Quo,5.0,Primary,False,1016,6.84,none,ai_draft,0.5754025071526829,0.2584627574078694,0.6494216918945312,0.7593612334801763,0.6889763779527559,23.3953488372093,162.0530016224986,-92.93121609901306,21.174205967276222,58.71029836381136,1.9249278152069296,False,True,97.20885466794996,True,0.927143692970276,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 6 GPT.txt,DPDP status quo iteration 6 GPT.txt,ChatGPT,Data Protection,Status Quo,6.0,Primary,False,1194,7.79,none,ai_draft,0.4946527081766463,0.1466995325497931,0.6828097105026245,0.7534746543778802,0.7537688442211055,27.25581395348837,894.376419686317,-60.98712412850949,13.76518218623482,42.91497975708502,0.8097165991902834,False,True,71.25506072874494,True,0.9296505451202391,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 7 GPT.txt,DPDP status quo iteration 7 GPT.txt,ChatGPT,Data Protection,Status Quo,7.0,Primary,False,1384,8.95,none,ai_draft,0.4881296942386629,0.1299909660138425,0.6991844773292542,0.7354066985645933,1.0115606936416186,25.25925925925926,905.3031550068588,-60.51049777817432,13.678905687544995,49.676025917926566,0.7199424046076314,False,True,71.27429805615552,True,0.925969123840332,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 8 GPT.txt,DPDP status quo iteration 8 GPT.txt,ChatGPT,Data Protection,Status Quo,8.0,Primary,False,1188,7.87,none,ai_draft,0.5571173193262213,0.2130796924533077,0.6500369310379028,0.7522833178005592,0.6734006734006733,22.132075471698112,370.6051975792096,-83.83412816769265,13.45668629100084,55.50883095037848,1.682085786375105,False,True,84.10428931875526,True,0.9187082052230836,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP status quo iteration 9 GPT.txt,DPDP status quo iteration 9 GPT.txt,ChatGPT,Data Protection,Status Quo,9.0,Primary,False,1123,7.37,none,ai_draft,0.562528579361493,0.2145317787493244,0.6618792414665222,0.7265805168986084,0.4452359750667853,23.74468085106383,641.5092802172929,-72.01723863839771,14.298480786416444,45.57640750670242,0.8936550491510277,False,True,93.8337801608579,True,0.9226361513137816,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 1 GPT.txt,DPDP unconstrained iteration 1 GPT.txt,ChatGPT,Data Protection,Unconstrained,1.0,Primary,False,965,6.45,none,ai_draft,0.5725253815408237,0.2589931954323684,0.6430532336235046,0.711869918699187,0.6217616580310881,17.59259259259259,335.09327846364897,-85.38316508539191,16.511867905056757,63.98348813209494,1.031991744066047,False,True,83.59133126934984,True,0.918832004070282,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 10 GPT.txt,DPDP unconstrained iteration 10 GPT.txt,ChatGPT,Data Protection,Unconstrained,10.0,Primary,False,1132,7.71,none,ai_draft,0.5770535776266349,0.2640022621498454,0.6367549896240234,0.7622178606476938,0.2650176678445229,17.453125,624.497802734375,-72.75928264226859,14.492753623188406,42.62574595055413,3.4100596760443307,False,True,86.10400682011935,True,0.9366655349731444,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 2 GPT.txt,DPDP unconstrained iteration 2 GPT.txt,ChatGPT,Data Protection,Unconstrained,2.0,Primary,False,1238,8.4,none,ai_draft,0.5563111933026754,0.211702853132074,0.6509562134742737,0.743058608058608,0.6462035541195477,21.821428571428573,649.218112244898,-71.6809778645363,15.261044176706829,60.24096385542169,0.8032128514056225,False,True,79.51807228915662,True,0.9273952841758728,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 3 GPT.txt,DPDP unconstrained iteration 3 GPT.txt,ChatGPT,Data Protection,Unconstrained,3.0,Primary,False,1138,7.69,none,ai_draft,0.57120982307666,0.2681548171578978,0.6410840749740601,0.7695034079844206,0.3514938488576449,18.716666666666665,546.6363888888889,-76.15561287489935,25.57544757033248,38.36317135549872,0.0,False,True,101.44927536231884,True,0.9449727535247804,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 4 GPT.txt,DPDP unconstrained iteration 4 GPT.txt,ChatGPT,Data Protection,Unconstrained,4.0,Primary,False,1082,7.37,none,ai_draft,0.5657668737834141,0.2252508398728632,0.6456595659255981,0.7580327868852459,0.4621072088724584,28.83783783783784,1060.3520818115412,-53.74723300252157,19.748653500897664,35.90664272890485,3.5906642728904847,False,True,96.94793536804308,True,0.9239954948425292,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 5 GPT.txt,DPDP unconstrained iteration 5 GPT.txt,ChatGPT,Data Protection,Unconstrained,5.0,Primary,False,1216,8.27,none,ai_draft,0.5852497048857741,0.2318301983678229,0.6366224884986877,0.7350769230769231,0.2467105263157894,25.104166666666668,846.9266493055555,-63.05689247352537,23.58490566037736,34.59119496855346,0.7861635220125787,False,True,88.83647798742138,True,0.9276077747344972,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 6 GPT.txt,DPDP unconstrained iteration 6 GPT.txt,ChatGPT,Data Protection,Unconstrained,6.0,Primary,False,1170,7.93,none,ai_draft,0.5664634905729548,0.2160120909808198,0.6370854377746582,0.7462692307692307,0.8547008547008548,19.810344827586206,149.01575505350772,-93.4999033663724,15.548281505728314,52.373158756137485,0.8183306055646482,False,True,68.73977086743044,True,0.92696213722229,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 7 GPT.txt,DPDP unconstrained iteration 7 GPT.txt,ChatGPT,Data Protection,Unconstrained,7.0,Primary,False,1247,8.43,none,ai_draft,0.5819976938017981,0.2399217326644263,0.6233692765235901,0.7642228212039534,0.5613472333600642,16.54054054054054,39.49159970781592,-98.27736862974544,22.13740458015268,41.98473282442748,1.5267175572519085,False,True,91.6030534351145,True,0.925581395626068,0.0,,,,,
E:\Research paper\output\chatgpt_policy_drafts\DPDP unconstrained iteration 8 GPT.txt,DPDP unconstrained iteration 8 GPT.txt,ChatGPT,Data Protection,Unconstrained,8.0,Primary,False,1284,8.84,none,ai_draft,0.5754336601877622,0.2470813556199467,0.6489084959030151,0.7531516183986372,0.1557632398753894,28.88636363636364,893.7370867768594,-61.0150119561492,21.08433734939759,34.63855421686747,1.5060240963855422,False,True,97.13855421686748,True,0.9292290210723876,0.0,,,,,
